회사명,직무명,링크
㈜메디톡스,품질관리 신입/경력사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539312?rPageCode=SL&logpath=21&sn=6
정원산업㈜,정원산업(주) 현장 영업 및 관리 인재를 채용합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45539056?rPageCode=SL&logpath=21&sn=6
이코컴퍼니,패션잡화 fennec 생산관리 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539201?rPageCode=SL&logpath=21&sn=6
㈜지엔코,㈜지엔코 남성캐주얼 신규브랜드 기획MD 신입 및 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539195?rPageCode=SL&logpath=21&sn=6
신안정밀전자,해외법인 품질 관리자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539157?rPageCode=SL&logpath=21&sn=6
㈜플라워웍스,낫 유어 로즈 패션 디자이너 (경력직) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539088?rPageCode=SL&logpath=21&sn=6
HAPPY해누리작업장,생산 및 판매관리기사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539065?rPageCode=SL&logpath=21&sn=6
㈜영완,2024년 (주)영완 CNC 가공 인재 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539055?rPageCode=SL&logpath=21&sn=6
㈜비주얼,[경력 3-10년] 주얼리 플랫폼 아몬즈 주얼리 개발자 (ODM/OEM),https://www.jobkorea.co.kr/Recruit/GI_Read/45538968?rPageCode=SL&logpath=21&sn=6
아즈텍WB 서울사무소,의류프로모션 생산 관리 경력 직원채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538965?rPageCode=SL&logpath=21&sn=6
원앤원㈜,[원할머니 본사] 천안 식품연구소 식품개발 리더급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538818?rPageCode=SL&logpath=21&sn=6
씨팩코리아,품질관리 사원 모집합니다 (플라스틱 사출 및 압출 캡 품질관리),https://www.jobkorea.co.kr/Recruit/GI_Read/45538684?rPageCode=SL&logpath=21&sn=6
㈜위지트에너지,생산관리 업무 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45538613?rPageCode=SL&logpath=21&sn=6
㈜퓨리드,2024년 사출공장 품질관리자를 채용합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45538607?rPageCode=SL&logpath=21&sn=6
㈜모던애니멀,(주)모던애니멀- 디자인팀 신입 및 인턴사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45538606?rPageCode=SL&logpath=21&sn=6
케이인증원㈜,"[케이인증원] ISO인증기관 인증팀 모집(경력,신입)",https://www.jobkorea.co.kr/Recruit/GI_Read/45538558?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,로봇기반 서비스 기획 및 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45538448?rPageCode=SL&logpath=21&sn=6
㈜아이레인,(주)아이레인 품질보증부 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45538495?rPageCode=SL&logpath=21&sn=6
씨제이푸드빌,[CJ푸드빌] 뚜레쥬르 품질관리 (QC) 경력채용 3년 이상 (서울/경기/대전/강원),https://www.jobkorea.co.kr/Recruit/GI_Read/45538427?rPageCode=SL&logpath=21&sn=6
엠에스이,품질관리직 모집 (신입),https://www.jobkorea.co.kr/Recruit/GI_Read/45538404?rPageCode=SL&logpath=21&sn=6
에스엔 바이오로직스,의료기기 품질관리경력/신입 직원 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45537831?rPageCode=SL&logpath=21&sn=6
㈜지엔히어링코리아,의료기기 출하 검사(QC Inspector),https://www.jobkorea.co.kr/Recruit/GI_Read/45538366?rPageCode=SL&logpath=21&sn=6
DS단석,DS단석 평택공장 품질보증 관리자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45538348?rPageCode=SL&logpath=21&sn=6
영일엠㈜,"생산기술 공정기술, 생산관리, 기계메카트로닉",https://www.jobkorea.co.kr/Recruit/GI_Read/45538310?rPageCode=SL&logpath=21&sn=6
에이치에스씨,"전기 전자,인증 서류, 실무",https://www.jobkorea.co.kr/Recruit/GI_Read/45538279?rPageCode=SL&logpath=21&sn=6
㈜유피케미칼,유피케미칼 동료를 찾습니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45534403?rPageCode=SL&logpath=21&sn=6
에이치에스씨,생산 (전기 전자)연구원,https://www.jobkorea.co.kr/Recruit/GI_Read/45538172?rPageCode=SL&logpath=21&sn=6
에이치에스씨,생산직원 모집 (전기 전자),https://www.jobkorea.co.kr/Recruit/GI_Read/45538164?rPageCode=SL&logpath=21&sn=6
㈜영신피앤엘,(주)영신피앤엘 생산관리 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538119?rPageCode=SL&logpath=21&sn=6
㈜영신피앤엘,(주)영신피앤엘 재단검수팀 신입 및 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538121?rPageCode=SL&logpath=21&sn=6
㈜영신피앤엘,(주)영신피앤엘 하반기 생산부분 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538126?rPageCode=SL&logpath=21&sn=6
파이오락스㈜,"[(주)파이오락스] 자동차부품 (사출, 조립) 생산관리 경력직모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45538112?rPageCode=SL&logpath=21&sn=6
박달재LPC,(주)박달재LPC 총무/품질관리 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45538110?rPageCode=SL&logpath=21&sn=6
에스케이 머티리얼즈㈜,[SK머티리얼즈] 환경/R&D/품질/생산/영업/Staff 등 직무 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45533162?rPageCode=SL&logpath=21&sn=6
기광산업㈜,자동차 차체부품 제조업 기술연구소 신차품질관리 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538035?rPageCode=SL&logpath=21&sn=6
㈜포인트모바일,㈜포인트모바일 각 부문 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45537103?rPageCode=SL&logpath=21&sn=6
㈜더캐리,(주)더캐리 생산 자재(원부자재) 경력 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45537966?rPageCode=SL&logpath=21&sn=6
유니콤,[대구] AS접수 및 상담직원 정규직 채용(신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45537963?rPageCode=SL&logpath=21&sn=6
한국스루가㈜,[일본계 한국기업]생산직(cnc선반) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45537934?rPageCode=SL&logpath=21&sn=6
싸이머코리아,"[Cymer, An ASML Company] Manufacturing & Quality Engineering Manager",https://www.jobkorea.co.kr/Recruit/GI_Read/45537919?rPageCode=SL&logpath=21&sn=6
열림소재,플라스틱 선별/파쇄/분쇄 업무 현장 관리자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45537916?rPageCode=SL&logpath=21&sn=6
㈜더캐리,(주)더캐리 생산관리 경력 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45537899?rPageCode=SL&logpath=21&sn=6
㈜뮬라,[뮬라웨어] 애슬레저 브랜드 생산 MD(경력직) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45537885?rPageCode=SL&logpath=21&sn=6
이연제약㈜,"이연제약(주) 충주공장 경력사원 채용 (생산, QC, QA)",https://www.jobkorea.co.kr/Recruit/GI_Read/45537878?rPageCode=SL&logpath=21&sn=6
대산에프앤비(육가공),"[대산에프앤비(육가공)] 육가공업체 공장 생산관리, haccp 관리",https://www.jobkorea.co.kr/Recruit/GI_Read/45537802?rPageCode=SL&logpath=21&sn=6
